$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
A0AB21,N142LJ,Obr Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A0AE18,N143CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0AE77,N143GM,Nby Productions (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A0AE7C,N143GS,Pxw Services (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A0B1CF,N144CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0B586,N145CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0B93D,N146CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0BCF4,N147CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0BEF0,N147Z,USDA Forest Service,Beech 200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A0C0AB,N148CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0C462,N149CS,US Customs and Border Protection,P-3B AEW Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A0C8D1,N15LA,Los Angeles Fire Department,Sikorsky S-70A,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A0CF44,N151Q,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A0EF54,N16,Federal Aviation Administration,Hawker Beechcraft Corp King Air C90GTX,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A0F2A9,N160LA,Los Angeles Fire Department,Sikorsky S-70A,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A0F740,N161V,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A0F9B2,N162G,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A1100A,N168GP,Obr Leasing (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A116D3,N17,Federal Aviation Administration,Hawker Beechcraft Corp King Air C90GTX,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A117CF,N17LA,Los Angeles Fire Department,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A11F93,N1712S,North Carolina Environment and Natural Resources,Cessna 182T,C182,Gov,Utility,Light Lift,Single Engine,Utility
A136FE,N178B,Missile Defence Agency,Grumman GII,GLF2,Gov,Utility,Long Range,Twin Engine,Business Jet
A13E52,N18,Federal Aviation Administration,Hawker Beechcraft Corp King Air C90GTX,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A13F4E,N18LA,Los Angeles Fire Department,Bell 412HP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1488A,N182EM,Pxw Services (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A15C88,N187V,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A165D1,N19,Federal Aviation Administration,Hawker Beechcraft Corp King Air C90GTX,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A16926,N190LA,Los Angeles Fire Department,Sikorsky S-70A,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A17016,N192F,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A18E80,N2NC,North Carolina Dept of Transportation,Beech 90 King Air,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A18EE4,N2SC,South Carolina Aeronautics Commission,Beechcraft King Air C90,BE9L,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A19122,N20RA,Janet Airlines,Beechcraft 1900,B190,Gov,Utility,Multi-Role,Twin Turboprop,Regional Passenger
A1A588,N205KS,Santa Barbara County Fire Department,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A1AB42,N20646,US Department of Energy,Bell 206L Long Ranger,B06,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1B021,N208EB,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
A1B0B8,N208LC,Miami Dade Fire & Rescue,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1CD07,N215KS,Sbs Prgm Ofc (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1D480,N217LC,Miami Dade Fire & Rescue,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1D898,N218Q,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A1EC96,N223EM,Kqm Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A1ECF1,N223JC,Aircraft Associates Inc (DOJ),Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1EFFE,N224BH,State Gov of Akwa Ibom,Gulfstream G450,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
A20F1B,N2314,Nuclear Security Administration,Augusta-Westland AW-139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A20F61,N2316,Nuclear Security Administration,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A20F84,N2317,Nuclear Security Administration,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A20FCA,N2319,Nuclear Security Administration,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A2104E,N232DW,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A21BE1,19-2404,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A21FBC,N236KS,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A21FC7,N236LC,Miami Dade Fire & Rescue,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A2237E,N237LC,Miami Dade Fire & Rescue,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A22AEF,N239LF,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A236BD,N2415,Nuclear Security Administration,Augusta-Westland AW-139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A23BBD,N243GC,Department of Homeland Security,Eurocopter AS350 Squirrel,AS50,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2440B,N245RB,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A24DEF,N248CF,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A251BB,N249DB,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A25CD5,N251SR,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A29A7D,N267RH,Pxw Services (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A2B320,N273RH,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A2B573,N274BB,Lcb Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A2C5CE,5Y-RYN,United Nations,Embraer ERJ-145,E145,Gov,Utility,Multi-Role,Twin Engine,Regional Passenger
A2C7EF,N279AD,Dept of State JPATS,Boeing 737,B734,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A2D346,N281SD,San Diego City Fire Dept,Bell 212,B212,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A2D6FD,N282SD,San Diego City Fire Dept,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A2DAB4,N283SD,San Diego City Fire Dept,Sikorsky S-70,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A2EC0C,N288DP,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A2EC92,N288JY,National Aircraft Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A2F6FD,N290RM,Ng Research (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A31BCF,N3NC,North Carolina Dept of Transportation,Beech 200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A32155,N300WQ,Woolpert,Beech B300 Super King Air,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A32309,N301A,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
A3238A,N301FD,Los Angeles Fire Department,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A32741,N302FD,Los Angeles Fire Department,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A327E1,N302MP,Kqm Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A32AF8,N303FD,Los Angeles Fire Department,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A32EAF,N304FD,Los Angeles Fire Department,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A33266,N305FD,Los Angeles Fire Department,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A3361D,N306FD,Los Angeles Fire Department,Bell 206B Jet Ranger,B06,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A34BAC,N311MS,Department of Justice (DOJ),Boeing 737-800,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A34C1A,N311SB,Nbr Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A35AEB,N315RR,Department Of Justice (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A36622,N318SJ,Obr Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A3685D,N319BD,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A36932,N319KS,Fvx Research (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A37A7D,N323LP,Rkt Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A37D92,N324EB,National Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,Utility,Light Lift,Single Engine,Utility
A37EC5,N324SJ,National Aircraft Leasing Corp (DOJ),Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
A389E7,N327SF,Colorado Fire Prevention and Control,Pilatus PC-12/45,PC12,Gov,Utility,Multi-Role,Single Engine,Utility
A3E916,N351FW,US Fish and Wildlife Service,Eurocopter Squirrel AS.350 B2,AS50,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A40020,N357PN,Washington State Department of Fish and Wildlife,Vulcanair P.68C,P68,Gov,ISR,Multi-Role,Twin Engine,Utility
A41050,N361DB,Lcb Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A4207F,N365SR,Janet Airlines,Boeing 737NG,B736,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
A43218,N37GR,Aircraft Associates Inc (DOJ),Bell 412,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4349B,N370JH,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A44973,N3755P,Central Intelligence Agency,L-100-30 Hercules,C130,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A46DE0,N385AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A46F56,N385RB,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A47197,N386AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A47CBC,N389AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A48A3A,N392AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A4ACF2,N400DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4B0A9,N401DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4B460,N402DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4B817,N403DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4B960,N403SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A4C47F,N406SD,Woolpert,Cessna F406 Caravan II,F406,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A4C6F3,N407DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4C859,N407TP,Department Of Justice (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4CAAA,N408DF,Cal Fire,North American Rockwell OV-10D Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4CBEB,N408SB,Aircraft Associates Inc (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4CE61,N409DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4D471,N410DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4D817,N411CP,Kqm Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A4D827,N411DE,US Department of Energy,Bell 412HP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4DBDE,N412DE,US Department of Energy,Bell 412HP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4DC24,N412G,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A4DD90,N412WP,Salt River Project,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4DF96,N413DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4E34D,N414DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4E6C5,N415AT,Department Of Justice,Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4E6DE,N415BT,Bridger AeroSpace,Canadair CL-215,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A4E704,N415DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4EB97,N416NA,NASA,Bell UH-1B Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A4EE4C,N417BT,Bridger AeroSpace,Canadair CL-215,CL2T,Gov,Utility,Amphibious,Twin Turboprop,Special Mission
A4EF4E,N417NA,NASA,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A4F229,N418DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A4F305,N418NA,NASA,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A4F670,N419K,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A4FAC3,N42RF,NOAA,Lockheed WP-3D Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A4FCCC,N420NA,NASA,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A4FFA7,N421DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A5035E,N422DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A5085E,N423SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A50ACC,N424DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A50E83,N425DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A50F5F,N425NA,NASA,Eurocopter EC135,EC35,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A5123A,N426DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A51316,N426NA,NASA,Lockheed P-3B Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A515F1,N427DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A519A8,N428DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A51A7C,N428MT,Nby Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A51D5F,N429DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A51F10,N429WP,Salt River Project,Bell 429 GlobalRanger,B429,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A52242,N43RF,NOAA,Lockheed WP-3D Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A5236F,N430DF,Cal Fire,North American Rockwell OV-10A Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A52726,N431DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A5286F,N431SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A52ADD,N432DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A52E94,N433DF,Cal Fire,Grumman S-2A Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A5324B,N434DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A53602,N435DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A536DE,N435NA,NASA,Eurocopter EC135,EC35,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A539B9,N436DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A53A95,N436NA,NASA,Lockheed HC-130H Hercules,C130,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A53D70,N437DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A545BA,N439NA,NASA,Lockheed NC-130H Hercules,C130,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A54AEE,N440DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A54EA5,N441DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A5525C,N442DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A55698,N443JP,Kurdistan Regional Government,Cessna 208B Caravan,C208,Gov,Utility,Multi-Role,Single Engine,Utility
A559CA,N444DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A55D81,N445DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A568A6,N448DF,Cal Fire,Grumman S-2G Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A5726D,N450DF,Cal Fire,Grumman S-2F 3AT Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A59025,N458DF,Cal Fire,Grumman S-2G Tracker,S2P,Gov,Maritime Patrol,High Endurance,Twin Turboprop,Maritime Patrol
A598BF,N46RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Utility,STOL,Twin Turboprop,Utility
A59D5B,N461AJ,Rkt Productions (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A5A15A,N462DF,Cal Fire,Lockheed HC-130H Hercules,C130,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A5B556,N467TS,Psl Surveys (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A5BB5B,N469DF,Cal Fire,North American Rockwell OV-10D Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A5BEC0,N47,Federal Aviation Administration,Bombardier Global 5000,GL5T,Gov,Utility,Long Range,Twin Engine,Business Jet
A5C16B,N470DF,Cal Fire,North American Rockwell OV-10D Bronco,V10,Gov,Close Air Support,Low Altitude,Twin Turboprop,Special Mission
A5E7BD,N48RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Utility,STOL,Twin Turboprop,Utility
A5EA33,N480SK,US Customs and Border Protection,P-3B LRT Orion,P3,Gov,Maritime Patrol,High Endurance,Quad Engine,Maritime Patrol
A5ECA1,N481DF,Cal Fire,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A5F40F,N483DF,Cal Fire,Sikorsky S-70i,H60,Gov,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
A606A2,N488DF,USDA Forest Service,Bell EH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A60A59,N489DF,Cal Fire,Bell EH-1X Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A60F3C,N49RF,NOAA,Gulfstream G-IV SP,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
A61420,N491DF,USDA Forest Service,Bell EH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A61B8E,N493DF,Cal Fire,Bell EH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A622CD,N495BJ,Obr Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A622FC,N495DF,Cal Fire,Bell EH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A6286B,N496WW,National Aircraft Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A62E21,N498DF,Cal Fire,Bell EH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A631D8,N499DF,Cal Fire,Bell UH-1H Iroquois,UH1,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A638AD,N50MC,City of New Orleans,Bell 505 Jet Ranger X,B505,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A64465,N5025,Central Intelligence Agency,CASA CN-235,CN35,Gov,Tactical Transport,Medium Lift,Twin Turboprop,Tactical Airlift
A660F6,N51VE,LoveFrom Inc,Gulfstream G500,GLF5,Gov,Utility,Long Range,Jet,Business Jet
A66261,N510KS,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A66477,N5105A,Pallas Aviation,LM-130J Hercules,C30J,Gov,Tactical Transport,Heavy Lift,Rear Ramp,Tactical Airlift
A67138,N514KM,Otv Leasing (DOJ),Cessna T206H Turbo Stationair,T206,Gov,Utility,Light Lift,Single Engine,Utility
A6718E,N514NY,Nbr Aviation (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A674DF,N515JW,Aerographics Inc (DOJ),Bell 407,B407,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A67C51,N517K,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A68960,N520EP,Pxw Services (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A68A1B,N520NA,NASA,Grumman C-20B,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
A698F7,N524NA,NASA,Dassault HU-25A Guardian,FA20,Gov,Maritime Patrol,High Endurance,Twin Engine,Maritime Patrol
A6A3DC,N527KM,Ng Research (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A6A7D3,N528NA,NASA,UC-12B Huron,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A6AB8A,N529NA,NASA,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A6C75D,N536GR,National Aircraft Leasing (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A6D306,N539MY,Ng Research (DOJ),Cessna 182T Skylane,C182,Gov,Utility,Light Lift,Single Engine,Utility
A6DC39,N541G,Department of Homeland Security,King Air 350CER,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
A703D2,N551HA,Missile Defense Agency,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
A70789,N552HA,Missile Defense Agency,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
